name_company,sector,technology,production_unit,year,production,emission_factor,country_of_domicile,plant_location,number_of_assets,is_ultimate_owner,is_ultimate_listed_owner,ald_timestamp
akij shipping line ltd,shipping,e,active ships,2024,15.169585819744194,19648783.019824788,CW,KI,7,TRUE,FALSE,1994Q1
akij shipping line ltd,shipping,e,active ships,2025,16.427835252019577,16266833.850371756,CW,KI,7,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2013,26416.032874500583,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2014,25240.415412790146,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2015,24064.79795107971,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2016,22889.18048936927,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2017,21713.563027658834,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2018,20537.945565948394,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2019,19362.328104237957,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2020,18186.71064252752,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2021,17011.093180817083,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2022,15835.475719106646,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2023,14659.858257396207,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2024,13484.24079568577,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2025,12308.623333975333,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2026,11133.005872264897,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2027,9957.38841055446,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2028,8781.77094884402,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2029,7606.1534871335825,NA,PH,IT,6,TRUE,FALSE,1994Q1
alands vindkraft ab,power,renewablescap,MW,2030,6430.536025423146,NA,PH,IT,6,TRUE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2013,8800.951761313172,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2014,9222.326406160715,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2015,9643.701051008258,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2016,10065.0756958558,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2017,10486.450340703343,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2018,10907.824985550886,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2019,11329.199630398427,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2020,11750.57427524597,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2021,12171.948920093513,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2022,12593.323564941056,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2023,13014.6982097886,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2024,13436.072854636142,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2025,13857.447499483684,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2026,14278.822144331227,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2027,14700.196789178768,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2028,15121.571434026313,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2029,15542.946078873854,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2030,15964.320723721397,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2031,16385.69536856894,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2032,16807.070013416484,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2033,17228.444658264023,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2034,17649.819303111566,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2035,18071.19394795911,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2036,18492.568592806652,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2037,18913.943237654195,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2038,19335.31788250174,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2039,19756.69252734928,NA,TM,SK,8,FALSE,FALSE,1994Q1
allianz capital partners gmbh,power,renewablescap,MW,2040,20178.067172196825,NA,TM,SK,8,FALSE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2013,27317.261517854444,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2014,27066.335599501617,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2015,26815.40968114879,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2016,26564.483762795964,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2017,26313.557844443138,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2018,26062.63192609031,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2019,25811.706007737484,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2020,25560.780089384658,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2021,25309.85417103183,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2022,25058.928252679005,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2023,24808.00233432618,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2024,24557.07641597335,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2025,24306.150497620525,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2026,24055.2245792677,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2027,23804.298660914872,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2028,23553.372742562042,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2029,23302.44682420922,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2030,23051.52090585639,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2031,22800.594987503566,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2032,22549.669069150736,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2033,22298.74315079791,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2034,22047.817232445082,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2035,21796.891314092256,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2036,21545.96539573943,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2037,21295.039477386603,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2038,21044.113559033776,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2039,20793.18764068095,NA,LC,DM,10,TRUE,FALSE,1994Q1
alpine knits india pvt. limited,power,renewablescap,MW,2040,20542.261722328123,NA,LC,DM,10,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2013,7.365540491882712,6926548.4643465495,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2014,7.520547581196297,6548403.581366874,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2015,7.675554670509882,6170258.6983872,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2016,7.830561759823468,5792113.815407525,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2017,7.985568849137053,5413968.93242785,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2018,8.140575938450638,5035824.049448174,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2019,8.295583027764224,4657679.166468499,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2020,8.450590117077809,4279534.283488825,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2021,8.605597206391394,3901389.40050915,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2022,8.76060429570498,3523244.5175294746,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2023,8.915611385018565,3145099.6345498,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2024,9.07061847433215,2766954.751570125,OM,BL,9,TRUE,FALSE,1994Q1
alyzia shipping co,shipping,f,active ships,2025,9.225625563645735,2388809.86859045,OM,BL,9,TRUE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2013,7907911.333615426,0.6834388428773969,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2014,7663385.900962885,0.6834691923019149,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2015,7418860.468310343,0.6834995417264331,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2016,7174335.035657801,0.6835298911509512,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2017,6929809.603005259,0.6835602405754693,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2018,6685284.170352718,0.6835905899999875,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2019,6440758.737700176,0.6836209394245055,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2020,6196233.305047635,0.6836512888490236,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2021,5951707.872395094,0.6836816382735418,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2022,5707182.439742552,0.6837119876980599,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2023,5462657.00709001,0.6837423371225779,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2024,5218131.574437469,0.6837726865470961,GE,SM,1,FALSE,FALSE,1994Q1
american cement,cement,integrated facility,tons per year,2025,4973606.141784927,0.6838030359716142,GE,SM,1,FALSE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2013,8700.359884667721,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2014,11113.313210600136,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2015,13526.266536532552,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2016,15939.219862464965,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2017,18352.17318839738,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2018,20765.126514329793,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2019,23178.07984026221,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2020,25591.033166194626,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2021,28003.986492127042,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2022,30416.939818059458,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2023,32829.89314399187,NA,LI,MQ,1,TRUE,FALSE,1994Q1
angabergs lantbruks ab,power,renewablescap,MW,2024,35242.84646992428,NA,LI,MQ,1,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2013,5092165.292380145,0.5674493797688068,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2014,5175989.620118887,0.5730967210269227,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2015,5259813.9478576295,0.5787440622850386,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2016,5343638.275596371,0.5843914035431544,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2017,5427462.603335113,0.5900387448012703,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2018,5511286.931073856,0.5956860860593862,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2019,5595111.258812598,0.6013334273175021,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2020,5678935.58655134,0.6069807685756179,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2021,5762759.914290083,0.6126281098337338,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2022,5846584.242028825,0.6182754510918497,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2023,5930408.569767566,0.6239227923499655,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2024,6014232.897506309,0.6295701336080815,DK,MZ,3,TRUE,FALSE,1994Q1
araratcement,cement,integrated facility,tons per year,2025,6098057.225245051,0.6352174748661973,DK,MZ,3,TRUE,FALSE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2013,59820628.65208204,4183203.9189911154,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2014,55229339.412633985,4232917.698116641,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2015,50638050.17318593,4282631.477242166,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2016,46046760.93373788,4332345.256367692,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2017,41455471.694289826,4382059.0354932165,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2018,36864182.45484177,4431772.814618742,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2019,32272893.21539372,4481486.593744268,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2020,27681603.975945663,4531200.372869793,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2021,23090314.73649761,4580914.151995318,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2022,18499025.497049555,4630627.931120844,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2023,13907736.2576015,4680341.710246369,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2024,9316447.018153451,4730055.489371894,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,gas,GJ per day,2025,4725157.778705395,4779769.26849742,DK,KP,4,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2013,6107539.685413574,3373481.061928259,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2014,8285681.207142692,3389555.5386939645,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2015,10463822.728871811,3405630.01545967,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2016,12641964.250600928,3421704.4922253755,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2017,14820105.772330046,3437778.9689910808,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2018,16998247.294059165,3453853.4457567865,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2019,19176388.815788284,3469927.922522492,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2020,21354530.337517403,3486002.399288197,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2021,23532671.85924652,3502076.876053903,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2022,25710813.380975638,3518151.352819608,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2023,27888954.902704757,3534225.8295853133,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2024,30067096.424433872,3550300.306351019,NI,JM,6,TRUE,TRUE,1994Q1
arc resources ltd,oil and gas,oil,GJ per day,2025,32245237.94616299,3566374.7831167243,NI,JM,6,TRUE,TRUE,1994Q1
arj construction company inc,coal,coal,tons per year,2013,298378217.7328933,3111.1727659542908,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2014,286829769.2514313,4974.616909085563,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2015,275281320.7699693,6838.0610522168345,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2016,263732872.28850728,8701.505195348107,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2017,252184423.8070453,10564.949338479379,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2018,240635975.3255833,12428.39348161065,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2019,229087526.8441213,14291.837624741922,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2020,217539078.3626593,16155.281767873195,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2021,205990629.88119733,18018.725911004465,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2022,194442181.39973533,19882.17005413574,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2023,182893732.91827333,21745.614197267012,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2024,171345284.43681133,23609.058340398282,CZ,NZ,6,TRUE,FALSE,1994Q1
arj construction company inc,coal,coal,tons per year,2025,159796835.95534933,25472.502483529555,CZ,NZ,6,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2013,10066.982256737647,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2014,9815.970427740103,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2015,9564.958598742558,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2016,9313.946769745013,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2017,9062.93494074747,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2018,8811.923111749926,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2019,8560.91128275238,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2020,8309.899453754835,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2021,8058.887624757292,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2022,7807.875795759747,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2023,7556.863966762203,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2024,7305.852137764658,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2025,7054.840308767114,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2026,6803.828479769571,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2027,6552.816650772025,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2028,6301.804821774481,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2029,6050.792992776936,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2030,5799.781163779392,NA,ZM,ST,5,TRUE,FALSE,1994Q1
armada kommunfastigheter ab,power,renewablescap,MW,2031,5548.769334781848,NA,ZM,ST,5,TRUE,FALSE,1994Q1
